-0.2158147096633911,0.23955827951431274,[9.0, 8532.0, 65.0, 705050.0, 1.0, 3.0] 
0.24848929047584534,0.1695466786623001,[6.0, 8532.0, 65.0, 785750.0, 3.0, 1.0] 
0.23364363610744476,0.2136654257774353,[6.0, 8532.0, 65.0, 775352.0, 1.0, 3.0] 
0.25444644689559937,-0.16722612082958221,[5.0, 8507.0, 65.0, 735153.0, 0.0, 3.0] 
-0.1205555871129036,0.24411910772323608,[7.0, 8532.0, 65.0, 705048.0, 0.0, 3.0] 
-0.010848620906472206,-0.3451695740222931,[7.0, 8507.0, 65.0, 705048.0, 0.0, 3.0] 
0.22771762311458588,-0.24848099052906036,[6.0, 8532.0, 65.0, 745157.0, 0.0, 3.0] 
0.22525256872177124,-0.2604960799217224,[7.0, 8532.0, 65.0, 785750.0, 0.0, 3.0] 
0.25761115550994873,-0.23171082139015198,[6.0, 8532.0, 65.0, 715251.0, 0.0, 1.0] 
-0.26650214195251465,0.10520967096090317,[5.0, 8532.0, 65.0, 685256.0, 3.0, 2.0] 
-0.2363719493150711,0.23212386667728424,[8.0, 8507.0, 65.0, 784955.0, 1.0, 3.0] 
-0.24525712430477142,0.22468514740467072,[6.0, 8507.0, 65.0, 824948.0, 1.0, 2.0] 
0.25878116488456726,0.24472136795520782,[7.0, 8507.0, 65.0, 824848.0, 1.0, 3.0] 
-0.7484138011932373,-0.1377958506345749,[5.0, 8532.0, 65.0, 695556.0, 3.0, 3.0] 
-0.23641321063041687,-0.24593870341777802,[8.0, 8507.0, 65.0, 824848.0, 0.0, 3.0] 
-0.2745817303657532,0.2562014162540436,[6.0, 8507.0, 65.0, 824848.0, 0.0, 4.0] 
-0.21929410099983215,-0.03571419417858124,[6.0, 8507.0, 65.0, 705048.0, 0.0, 4.0] 
0.16038881242275238,-0.07455122470855713,[5.0, 8532.0, 65.0, 695655.0, 3.0, 3.0] 
-0.28221648931503296,0.11282128095626831,[6.0, 8507.0, 65.0, 734948.0, 0.0, 1.0] 
-0.2551678717136383,0.2612469792366028,[8.0, 8532.0, 65.0, 744850.0, 3.0, 2.0] 
-0.27169743180274963,0.013912719674408436,[6.0, 8532.0, 65.0, 895448.0, 1.0, 3.0] 
0.14599958062171936,0.2134591042995453,[6.0, 8532.0, 65.0, 785649.0, 0.0, 3.0] 
-0.1989322006702423,-0.24542877078056335,[5.0, 8532.0, 65.0, 734948.0, 2.0, 3.0] 
-0.13845986127853394,0.2667563557624817,[5.0, 8507.0, 65.0, 755357.0, 1.0, 3.0] 
0.22171550989151,-0.17920301854610443,[7.0, 8507.0, 65.0, 784955.0, 1.0, 2.0] 
0.26494109630584717,0.23356011509895325,[6.0, 8532.0, 65.0, 735049.0, 1.0, 4.0] 
-0.207377627491951,-0.1997918337583542,[6.0, 8507.0, 65.0, 734948.0, 3.0, 1.0] 
-0.16049478948116302,0.2530198395252228,[9.0, 8532.0, 65.0, 785750.0, 0.0, 1.0] 
0.10864533483982086,0.250357061624527,[5.0, 8532.0, 65.0, 895448.0, 3.0, 2.0] 
0.15031734108924866,0.17462332546710968,[6.0, 8532.0, 65.0, 805548.0, 1.0, 1.0] 
-0.007484112866222858,-0.28412505984306335,[6.0, 8532.0, 65.0, 825349.0, 0.0, 4.0] 
-0.22833435237407684,0.24916723370552063,[6.0, 8507.0, 65.0, 735053.0, 0.0, 3.0] 
0.24770572781562805,0.09554034471511841,[5.0, 8532.0, 65.0, 765650.0, 0.0, 2.0] 
0.21922168135643005,-0.25356563925743103,[5.0, 8532.0, 65.0, 705050.0, 0.0, 1.0] 
-0.22418326139450073,-0.21729126572608948,[6.0, 8507.0, 65.0, 824855.0, 1.0, 3.0] 
0.14150293171405792,0.23762798309326172,[6.0, 8507.0, 65.0, 695556.0, 0.0, 1.0] 
